tanggal_nabung,nama_goal,target_nominal,nominal_nabung,total_terkumpul,sisa_target,estimasi_sisa_nabung,user_segment,frekuensi_bulanan,frekuensi_mingguan,frekuensi_harian,frekuensi_nabung
2023-11-25,voucher game,11.002116507732017,10.93157007501371,10.808656667869773,9.264354960282422,1,0,1,1,1,1
2023-09-04,tiket krl,11.599112335481124,11.40785379648093,11.231848199348319,10.41944996040727,1,0,1,1,1,1
2023-09-26,freelance web,15.58143943818567,14.21208358174551,14.146351252893696,15.309507090923878,3,1,1,1,1,1
2021-12-24,jajan nasi ayam,11.599112335481124,10.05281232064669,9.854612384753992,11.407075940878375,4,0,1,1,1,2
2023-06-20,donasi kitabisa,11.835016210489899,11.446165812278585,11.736604872687748,9.46769209462013,1,0,1,1,1,1
2023-10-27,uang saku,15.715077696126594,14.985480874486166,14.584236343053565,15.325346011931773,2,1,2,2,2,2
2023-10-30,deposit kos,14.58977725085086,12.695072817469251,14.381957815328125,12.916583206330811,2,1,1,1,1,1
2024-01-27,laundry sepatu,14.694307500693155,10.045160710852274,12.969247162333856,14.498095655588898,86,1,2,2,2,2
2023-03-15,cashback tokopedia,13.984409939020326,13.366823703232681,13.370404008209007,13.20531753499907,1,1,1,1,1,1
2023-07-01,nyicil panci,11.050905878263567,8.317766166719343,10.14096783995039,10.535849160827809,10,0,1,1,1,1
2023-03-28,saham buka,15.154713573604788,14.329920350915144,14.382227359632484,14.535071308442063,2,1,1,1,1,1
2023-11-14,beli reksadana obligasi,15.040755791251463,14.56861719799275,13.978688370351037,14.616505358771754,2,1,1,1,1,1
2024-05-05,jual barang bekas,14.477683449954414,13.824623904980808,13.935131902894298,13.607171871794739,1,1,1,1,1,1
2023-01-18,beli kapur barus,12.682309930111785,12.369054217992186,11.597753627146474,12.269746730650565,1,0,1,1,1,1
2021-06-13,jajan rames ayam,11.744045122410057,10.560411522938548,9.542158939916048,11.626852185704108,3,0,1,1,1,1
2023-06-03,checkout tiktok shop,13.010316110729669,12.376511380412355,12.45157242367332,12.161859490853848,1,0,1,1,1,1
2024-12-02,cairin adsense,15.050400755791673,14.56197478374595,14.009292855522952,14.614894370280231,2,1,1,1,1,1
2024-01-31,ojol ke mall,12.250094315624496,11.66613570272043,11.874222709598337,11.089545845951761,1,0,1,1,1,1
2023-12-19,honor asisten,15.93609416293689,15.235992313236325,13.450145103551037,15.849177627451198,2,1,1,1,1,1
2021-01-01,ayam goreng,10.62135173563291,10.257203121842208,10.130742639890052,9.67401149314871,1,0,1,1,1,1
2021-01-08,grabfood sundubu jjigae,11.652696102959753,10.982951000143254,9.595466709088816,11.51596085351375,2,0,1,1,1,1
2022-01-18,grabfood paket 3,11.744045122410057,10.821416941078791,10.743674475745388,11.285598174009687,2,0,1,1,1,1
2023-02-14,grabfood yoshinoya,11.898194668458823,11.202697806748905,11.383431624735772,10.987798056493379,1,0,1,1,1,1
2022-04-17,paket ayam spicy,11.264476926102367,11.004713090359044,10.55797186431868,10.584536847897937,1,0,1,1,1,1
2023-06-11,modalku,15.335680221314998,14.92582444839561,14.45460115608624,14.800672287232368,1,1,1,1,1,1
2023-10-29,bareksa,14.917783139579392,12.145531457733025,14.55174404754839,13.735326006898106,5,1,1,1,1,1
2020-01-29,gofood pas 14 ayam,11.813037464800539,9.924612834151077,11.442256189102332,10.641249525855025,3,0,1,1,1,1
2021-05-28,beli rujak cingur,11.19822841866684,11.008909933132786,10.542416111476454,10.466326711254153,1,0,1,1,1,1
2024-03-19,denda perpus,12.100717685412471,11.624618885388685,10.748883605633734,11.801287306326767,2,0,2,2,2,2
2023-01-13,main bowling,12.491255347155265,12.37221400609509,7.821242083523558,12.481842801977988,2,0,1,1,1,1
2021-01-02,grabfood nasi paha,11.711784520403112,9.891060657528001,11.5954635182162,9.502860721068213,1,0,1,1,1,1
2024-02-24,parkir bandara,12.185875040240456,10.985818008629956,11.98470875967155,10.483382044901216,1,0,1,1,1,1
2023-01-28,deposito,15.371336911964685,14.867611084931681,11.927066164403513,15.338888277253563,2,1,1,1,1,1
2024-05-02,nonton bioskop,12.832013750189885,12.758606271195935,12.731992771923137,10.480072826557953,1,0,1,1,1,1
2023-07-13,jajan banana choco n,11.827743504053695,10.404474939166215,11.512455354485608,10.519996639806674,2,0,1,1,1,1
2023-11-13,topup flazz,12.211065162153215,10.481420270828858,11.695546976773182,11.301784592447168,3,0,2,1,1,2
2024-05-11,shopeefood soto kudus,11.373674891823535,10.993664362383136,9.29596745794362,11.239908663160291,2,0,1,1,1,1
2024-01-12,topup dana,13.030250281476574,12.598891458604015,12.892399117855216,10.980552693116142,1,0,1,1,1,1
2024-02-02,bunga deposito,15.70121579175689,15.560200082596442,15.408329537763787,14.330374018683315,1,1,1,1,1,1
2023-11-17,pesen nasi putih,11.225256725762893,9.278559610953327,11.00458009616072,9.605957144029533,2,0,1,1,1,1
2023-01-22,cicilan motor,13.420986873572868,10.761619370236751,11.524231312339198,13.258405365844101,13,0,1,1,1,2
2023-04-11,checkout tokopedia,13.9647931220061,13.744512820933958,12.321550804776285,13.74992615675143,2,1,2,2,2,2
2023-10-25,biaya rumah sakit,11.6172944892629,11.15716438904118,11.04814019636589,10.782595493282567,1,0,1,1,1,1
2023-11-04,beli nasi katsu,11.362114203075018,10.529880425582677,9.64484634886876,11.164218690680674,2,0,1,1,1,1
2024-01-23,bli emas antam,13.982719322971512,13.8243592921836,13.678462130674786,12.644566257652126,1,1,1,1,1,1
2023-01-01,laundry sepatu,14.468877388803604,13.771077886120302,13.310338920252484,14.092081125661336,2,1,2,2,2,2
2023-10-19,nasi liwet ayam,9.798182590890704,8.014996894348302,9.13873695311649,9.070273383079064,3,0,1,1,1,1
2023-05-08,coconut milk,11.669937760751914,10.84892923650197,10.270766079259051,11.386522887567917,2,0,1,1,1,1
2023-10-19,checkout alfamart,13.832368658314383,12.350510594846495,13.769271836095912,11.03791733406963,1,1,1,1,1,1
2023-04-19,sumbangan pengamen,11.502885230075814,10.31972773381225,8.637816633739977,11.444228978128438,4,0,1,1,1,1
2023-07-08,belanja di shopee,12.91164481522143,12.492690401798368,12.8125965555956,10.550407531729755,1,0,1,1,1,1
2023-07-17,patungan,12.785493861878301,12.411777014410777,12.73261314132869,9.819507938740854,1,0,1,1,1,1
2023-11-10,pesen soto ayam kampung,11.418625774449598,9.385301574363845,9.670293665368417,11.227401063072247,7,0,1,1,1,1
2023-01-02,langganan chatgpt,12.055255569732177,10.656953425768018,11.940517294958925,9.833386924856638,1,0,2,2,2,2
2023-06-27,tarik tunai,12.111767460549332,11.260069849670494,11.836377592357714,10.687685855980014,1,0,1,1,1,1
2023-01-12,nonton bioskop,12.128116509451258,11.990016419686581,8.806424063857868,12.091363007146239,2,0,1,1,1,1
2023-11-05,laundry kiloan,11.626263078808801,11.08357229553351,10.888296376540683,10.976029613471054,1,0,1,1,1,1
2023-09-28,jajan mie gacoan lv,10.239995502805316,8.60813018640834,9.727346854817254,9.326522126265592,3,0,1,1,1,1
2023-01-13,goride ke tempat les,10.799595985047786,10.750321019395061,9.979753907989577,10.218918537940311,1,0,1,1,1,1
2024-02-01,bayar kos,14.751212075668885,14.39911571475647,12.961823664435272,14.568416102895048,2,1,1,1,1,1
2023-11-25,tiket krl,12.28765724080691,11.879434891467817,10.331301064308054,12.13524237276917,2,0,1,1,1,1
2023-06-28,topup gopay,11.775297421715827,11.562353520881551,11.745924293115165,8.23323750070527,1,0,1,1,1,1
2021-08-17,grabfood makaroni kering asin,10.799595985047786,8.92996487470684,10.193728847382832,10.010861040804457,3,0,1,1,1,1
2024-03-01,checkout alfamart,13.242811303528269,13.123742426079447,12.93130214062362,11.924776804291822,1,0,1,1,1,1
2023-02-15,uang kembalian,13.49254805258237,13.427688393772934,9.202207388745993,13.47875448106422,2,0,1,1,1,1
2023-01-29,iuran kematian,12.709876675502672,10.49940771733497,12.432997040439,11.290469177436155,3,0,1,1,1,1
2023-11-09,beli es milo,11.856522261533737,10.435790870478348,11.820439576050378,8.516793111394898,1,0,1,1,1,1
2023-06-08,tilang,12.914110901635024,11.4377815718202,12.87699722301313,9.601909374892236,1,0,2,2,2,2
2023-07-01,hasil jualan,16.06532769083817,15.365348136320101,15.85004952524562,14.423795142160124,1,1,1,1,1,1
2022-12-08,beli gado gado,11.904974309480183,11.841286321688166,10.750963968409923,11.526108189767042,1,0,1,1,1,1
2021-07-26,beli siomay tengiri no,11.608244735642321,10.25079374647076,11.200089673634908,10.515017870423751,2,0,1,1,1,1
2023-08-05,grabfood kfc,9.99884318585288,8.837971491357209,8.506132244056813,9.744315955640873,3,0,1,1,1,1
2024-01-06,bli kasur,14.814671135849169,13.860855747397402,14.45619059755353,13.614899971806633,1,1,1,1,1,1
2019-11-11,mie nyinyir,11.891368749982085,11.831946307977686,11.492477829701123,10.77949780990826,1,0,1,1,1,1
2023-12-04,ganti oli,11.251573687764477,11.048585765348932,11.049587570271592,9.552794680274943,1,0,1,1,1,2
2023-11-21,bubur kacang+,10.434145214930487,10.133209419210461,8.494538500851432,10.278974437124607,2,0,1,1,1,1
2023-01-22,uang kos,13.132315688453556,13.124267563291097,11.987026936579479,12.749399340757074,1,0,1,1,1,1
2024-04-13,bli sticky notes,13.81750955863044,8.786609455061125,12.997527780801159,13.236907395323952,86,1,1,1,1,1
2023-02-28,langganan icloud,13.308014385419147,12.118612076759929,12.58440291123102,12.644434022408662,2,0,1,1,1,1
2020-12-05,manado fit,11.798111925972618,11.609807136606914,10.008928064994125,11.615283477623798,2,0,1,1,1,1
2023-01-14,futsal,13.030250281476574,11.913927294117723,12.196724083577775,12.460183715117271,2,0,1,1,1,1
2023-07-26,tagihan kartu kredit,13.766321364193118,12.044200565603628,10.269726614143455,13.735553513288226,6,0,1,1,1,1
2022-01-13,pangsit rebus tanpa,11.6172944892629,11.250976114414055,11.256173422482188,10.423649457279106,1,0,1,1,1,1
2024-02-22,karaoke,13.096021455450709,10.740496953482564,11.752178558017507,12.793781529629667,8,0,1,1,1,3
2023-05-27,refund hotel,15.387039105052594,15.333398591791473,15.315789639153298,12.7100609479969,1,1,1,1,1,1
2024-03-20,uang beasiswa,14.841194025161014,13.085944176348866,12.994054893046208,14.669590085064627,5,1,1,1,1,1
2020-02-24,grabfood kopi milo,10.819798284210286,9.070388411548738,9.795846661018736,10.374834029757805,4,0,1,1,1,1
2024-01-14,belanja di mr diy,13.725586944527592,13.482429365249125,13.212682942965621,12.812408429103156,1,0,2,2,2,2
2023-11-07,grabfood nasi ayam,9.852246888342531,9.728300484642773,8.233503140233994,9.631481959469355,1,0,1,1,1,1
2023-11-24,beli lemari,13.957878666553508,11.492681940493169,11.6568179951444,13.852349591013951,11,1,2,2,2,2
2024-10-02,kapas,9.305741456739435,8.827174771362785,7.995643604287271,8.991437814919227,2,0,1,1,1,1
2023-04-03,ethereum,15.293244207555153,14.436144570916497,14.90903190977623,14.150722000118064,1,1,1,1,1,1
2024-02-22,refund tiket,15.506159910222959,14.79205916205751,15.307353642029888,13.792979632244375,1,1,1,1,1,1
2023-06-29,iuran keamanan kos,13.292951364319082,10.66501741845733,13.245614104621232,10.218955010995845,1,0,1,1,1,1
2023-12-21,sedekah,12.319405795112926,10.24106631958382,12.261668172031046,9.438909179935457,1,0,1,1,1,1
2024-11-01,maxim ke perpus,9.305741456739435,9.236787541991031,9.269080866998783,5.983936280687191,1,0,1,1,1,1
2023-08-15,biaya transfer beda bank,12.904209855160254,12.649128934696867,12.736950865347552,11.033550057477486,1,0,1,1,1,1
2023-07-07,pulsa xl,10.968215530759236,9.902887372464095,10.457832330215615,10.051303927230347,2,0,2,2,2,2
2023-03-05,admin bca,12.718899265966332,12.496108196377797,10.770504003075045,12.565165663569855,2,0,1,1,1,1
2023-04-07,bli powerbank,13.286183160425152,12.035094508196643,12.995720206415628,11.908192078101722,1,0,1,1,1,1
2023-10-29,grabfood soto ayam,11.580593459194764,10.027429361730306,10.211560314635642,11.287103329450257,4,0,1,1,1,1
2023-05-04,tiket busway,12.292254928916668,12.291167186563024,12.13604173546755,10.358663036209952,1,0,1,1,1,1
2023-06-17,bli emas pegadaian,15.114339166154148,14.909339089355926,14.742494710868327,13.944892729464009,1,1,1,1,1,1
2021-11-17,grabfood jumbo bakso,10.275085591132715,9.02713842775492,9.88108855759265,9.15324077993561,2,0,1,1,1,1
2023-01-22,cuci motor,10.950824090522445,10.752334212913182,10.832931401655195,8.754634047431272,1,0,1,1,1,1
2023-03-15,indodax,12.06105265381003,11.690720124140455,11.752517003454281,10.734852004820683,1,0,1,1,1,1
2019-11-09,pesen mie goreng,9.798182590890704,9.315060682746585,9.445017159104065,8.58615939588096,1,0,1,1,1,1
2023-03-03,binance coin,14.016818232330463,13.310822726023847,12.457465404076517,13.780752432637556,2,1,1,1,1,1
2023-03-12,patungan sewa mobil,12.904209855160254,11.340142272994967,11.965732069387442,12.407910841017047,3,0,2,2,2,2
2020-09-08,beli soda gembira,10.757924157061597,10.555005120873751,10.074453207791757,10.055049169344665,1,0,1,1,1,1
2023-03-26,main biliar,11.736077016252437,11.553827456290653,10.198170064632654,11.494231822522975,1,0,1,1,1,1
2020-10-04,sei sapi,10.518700218288165,10.134757991061946,10.502269107060352,6.403574197934815,1,0,1,1,1,1
2022-08-05,jajan thai tea,10.933124826700707,8.475328987317539,10.51409516084895,9.861153999520049,4,0,1,1,1,2
2024-05-11,main biliar,10.757924157061597,10.209390119018103,9.120087382998621,10.541782481547923,2,0,1,1,1,1
2023-09-25,karaoke,11.050905878263567,10.51740211387893,9.465447598495786,10.821696443566188,2,0,1,1,1,1
2022-04-18,jajan prekteh ori,11.652696102959753,10.568235258574376,11.187319970851897,10.66412981679203,2,0,1,1,1,1
2022-04-30,beli combo chicken,11.891368749982085,9.336708670790989,11.169702493325477,11.225963133442797,7,0,1,1,1,1
2023-02-23,tokocrypto,14.687640812112774,14.388856793257021,14.397244497581827,13.309446911299776,1,1,2,2,2,2
2021-12-14,jajan paket lakor,11.211833885608513,9.224736252259914,10.382481893932408,10.638568109802293,5,0,1,1,1,1
2022-04-27,pesen sop komplit,9.852246888342531,9.722385252146903,8.321664807135,9.608445125678054,1,0,1,1,1,1
2023-11-22,nongkrong di seblak,12.413090879946887,11.69278566176808,12.364771537968279,9.359191318708538,1,0,1,1,1,1
2023-08-21,kfc,12.037659911047468,11.70860737346602,11.512665431164368,11.14226749836747,1,0,1,1,1,1
2023-02-03,ongkir grabexpress,13.060490101343552,10.761767742906777,12.59772276460461,12.067488509269,4,0,1,1,1,1
2023-01-30,betadine,19.867599729241633,18.518502131669457,19.398278548955368,18.88563203158758,2,3,1,1,1,1
2023-12-11,photobox,12.91657092142417,9.31847703058076,12.563306433286607,11.704603116688208,11,0,1,1,1,1
2023-10-06,bli gula,13.246351123968212,8.698847859222488,12.612843567359045,12.489784346478059,45,0,2,2,2,2
2021-07-06,beli ricebowl - broccoli,9.952325334619427,9.374158457205578,9.393411647660683,9.104201775914515,1,0,1,1,1,1
2023-01-22,shopeefood lawson,10.463131911491967,8.266935347610456,10.014134072623191,9.446360661104071,4,0,1,1,1,1
2023-02-10,checkout tokopedia,14.097678203875473,13.882096668858411,13.465396898784512,13.339720620278118,1,1,1,1,1,1
2023-12-23,patungan,11.225256725762893,11.005111966862197,10.908375070640925,9.921818509220852,1,0,1,1,1,1
2024-06-05,cashback gopay,15.971797509095152,15.02507788373076,15.252895292884725,15.303758889048176,2,1,1,1,1,1
2022-06-04,mie sapi,11.775297421715827,11.747238405763804,10.323512811975622,11.508535844668671,1,0,1,1,1,1
2021-07-08,gofood beef truffle mayo,11.580593459194764,11.511914954576534,11.413502840645778,9.709052927858371,1,0,1,1,1,1
2023-04-03,saham bbri,14.916453794527976,14.270830025689735,14.603254027205267,13.603025007837584,1,1,2,2,2,2
2023-11-19,beli nasi ayam,10.714439990727769,9.474395513796807,9.763650607348328,10.226005739823366,3,0,1,1,1,1
2023-06-13,voucher game,12.691583538230217,12.128748738566204,9.162304922937626,12.6618220391476,2,0,1,1,1,1
2021-09-29,gofood bogo regular splitza,11.19822841866684,10.439542230347895,11.124037198666844,8.560444233410552,1,0,1,1,1,1
2023-09-29,saham buka,15.298024003890985,15.112964962169928,14.663338277951084,14.542784731452779,1,1,1,1,1,1
2023-07-23,belanja di indomaret,13.702342979678837,11.71072659261257,11.269068872058478,13.610504031914713,7,0,1,1,1,1
2021-08-18,hakau,10.819798284210286,10.76901116735663,10.525031314236381,9.454540665816003,1,0,1,1,1,1
2023-11-11,konsul alodokter,12.614868865984631,12.303294633028637,11.807295125571827,12.024394881457207,1,0,1,1,1,1
2023-12-10,iuran rt,12.170450649220749,11.574114633282651,11.700077005258303,11.190251591564536,1,0,1,1,1,1
2023-06-10,shopeefood kantin kampus,11.418625774449598,10.27163147557801,8.161660452056282,11.37937121494162,4,0,1,1,1,1
2023-07-03,betadine,10.165890277802454,8.442254104751743,9.015905747298426,9.785210644945074,4,0,1,1,1,1
2023-03-06,cashback shopeepay,14.441449523589984,14.232280195096774,13.331987146948403,14.041366427615243,1,1,1,1,1,1
2023-03-18,tilang,12.201065128819632,11.543629242545235,11.526364751836734,11.489134695596988,1,0,1,1,1,1
2023-01-10,tolak angin,12.513561021741964,12.34753748497882,11.536563863535628,12.041256962865885,1,0,1,1,1,1
2023-07-09,iuran sampah,13.030250281476574,11.971349812342188,12.705055418756798,11.748732494904456,1,0,1,1,1,1
2023-06-07,paket data telkomsel,11.884495917930655,8.805824812903607,9.336796795928741,11.803009650038021,21,0,1,1,1,1
2021-11-11,gofood ngikan pop!,11.277215789596893,11.095468744009686,8.069029328774958,11.235959106958513,2,0,1,1,1,1
2023-06-05,bli kue cubit,10.34177474101152,10.141086124819923,10.134480218793737,8.666474894131992,1,0,1,1,1,1
2023-10-10,ongkir j&t,11.790564777297387,11.108484831908251,11.412110159731412,10.635663120063551,1,0,1,1,1,1
2023-12-08,cek kolesterol,12.914110901635024,12.86289032933977,12.651098152681579,11.44994306577996,1,0,1,1,1,1
2021-05-09,big kenyang full,9.680406499268875,9.03049574505712,8.720623711420426,9.197660318818809,2,0,1,1,1,1
2023-12-04,bunga deposito,14.425276673063282,13.6632831940453,14.371374746012338,11.477868073154825,1,1,1,1,1,1
2023-05-26,uang duka,12.201065128819632,11.554575916225415,11.61717736634226,11.385251171715817,1,0,1,1,1,1
2023-11-15,cairin adsense,15.986847478373445,15.346711647799046,14.003810044611427,15.8387529755386,2,1,1,1,1,1
2023-09-08,main biliar,12.718899265966332,12.58546410452254,9.922750818716974,12.655915020680826,2,0,1,1,1,1
2023-02-12,uang beasiswa,15.946358006440645,13.810192441819462,15.852403224298085,13.534808071435666,1,1,1,1,1,1
2023-09-02,ongkir j&t,12.240478903153711,11.486242623186971,12.21915174005995,8.382289428951436,1,0,1,1,1,1
2023-10-21,nasi ayam,11.6172944892629,9.757247170313121,11.040518951108183,10.792448196738327,3,0,1,1,1,1
2023-05-24,bibit,15.025068038913421,14.515223139038378,14.84994230585664,13.196533490484406,1,1,1,1,1,1
2023-11-23,grabfood l1mo 6,10.859018228147887,8.67317077287059,9.781037392779563,10.44310469396486,6,0,1,1,1,1
2023-02-16,paket data xl,11.561725152903833,9.560292770154089,11.40362386007914,9.639261556120688,2,0,1,1,1,1
2019-12-13,gofood red velvet,11.678448377988165,8.901911226379612,10.902316337656254,11.061939841560255,9,0,1,1,1,1
2022-08-03,gofood mie taichan,11.251573687764477,10.841813711270895,10.103608096692797,10.869919915888612,2,0,1,1,1,1
2023-01-18,hoka hemat,10.596659732783579,10.450423287314177,10.149409690739677,9.576787413063618,1,0,1,1,1,1
2023-04-09,pesen yamie asin,11.711784520403112,10.831943981309154,9.432603535863086,11.603798542653045,3,0,1,1,1,1
2024-03-20,voucher game,13.081543466215237,12.458339953010794,12.090566391039395,12.617582778934,2,0,1,1,1,1
2023-12-29,tarik tunai,13.062615496138552,13.044440754096215,12.532545050073054,12.174520057017068,1,0,2,2,2,2
2023-08-27,futsal,10.799595985047786,10.765216496417601,10.476245178418486,9.51332968849511,1,0,1,1,1,1
2023-03-20,termometer,11.440365524765756,10.724280086931744,10.8920617359953,10.577808628846025,1,0,1,1,1,1
2022-03-03,paket es teh,11.898194668458823,11.395930868414034,11.198776206303277,11.211293206231721,1,0,1,1,1,1
2023-01-05,nongkrong di ichiban sushi,11.050905878263567,8.88405606174246,8.279697133877628,10.98629222322094,9,0,1,1,1,1
2023-05-02,cashback shopeepay,12.160033942617156,12.06072890385779,11.4377815718202,11.495178922482257,1,0,1,1,1,1
2023-05-07,goride ke perpus,12.100717685412471,11.070350214885682,11.348369167329087,11.463472581250699,2,0,1,1,1,1
2023-09-25,konser musik,11.561725152903833,9.209039526243135,11.193573830857426,10.384060133131097,4,0,1,1,1,1
2024-03-31,langganan icloud,12.691583538230217,12.419052723277922,12.288265347999932,11.588672806908408,1,0,1,1,1,1
2023-06-07,nonton bioskop,12.037659911047468,11.840436238789916,11.51619013014698,11.137140510963475,1,0,1,1,1,1
2019-10-26,pesen rice box chicken,11.561725152903833,11.257090835957568,10.08292996857924,11.303080592924797,2,0,1,1,1,1
2022-06-06,tude goreng,10.518700218288165,9.328478899993224,8.65486599654131,10.350222554842508,3,0,1,1,1,1
2023-10-13,jajan pempek,9.90353755128617,8.798303718484979,9.622913491543725,8.49596955496461,1,0,1,1,1,1
2023-02-24,beli telur,13.056225711649638,12.058366985206893,11.95115458911678,12.653977638667634,2,0,1,1,1,1
2023-05-24,checkout tokopedia,12.301387370778713,11.271974295006054,12.210298703156086,9.860319057134749,1,0,1,1,1,1
2020-05-29,my box,11.373674891823535,9.509703949201802,10.590289645536233,10.763313747429157,4,0,1,1,1,1
2020-01-27,grabfood premium x-large,11.211833885608513,10.15739306550038,11.047248462361992,9.326433090963036,1,0,1,1,1,1
2023-04-17,thr,14.657078174676883,13.322447901101373,13.188813819655351,14.395291932528252,3,1,1,1,1,1
2023-10-26,byr wifi oxygen,13.327751835792448,12.6865617346992,12.540442674059516,12.720661180656693,2,0,1,1,1,1
2023-07-19,main biliar,13.114333221834064,11.615779842886617,12.339746528002536,12.496493464190445,3,0,1,1,1,1
2023-11-29,iuran sampah,13.774689605110144,13.665874173356332,11.64424315917142,13.648237994890984,1,0,1,1,1,1
2022-03-07,grabfood mie ayam,10.463131911491967,9.690912952571152,9.345220854170002,10.06722074451873,2,0,1,1,1,1
2023-01-09,iuran keamanan,11.440365524765756,11.255138707712444,10.231351414620741,11.085858712304303,1,0,1,1,1,1
2023-11-20,gudeg tahu tanpa,11.849404844423074,10.068069352852072,9.691283941260252,11.726632633337417,6,0,1,1,1,1
2023-12-15,dogecoin,13.662360543970586,13.146523165141918,11.359914135836396,13.55698591271547,2,0,2,2,2,2
2023-05-13,plester,12.111767460549332,12.017360713714204,11.624189520395015,11.159573565028428,1,0,1,1,1,1
2023-01-05,ongkir paxel,13.032440858057756,12.95235055635797,12.333986413808152,12.344577276080853,1,0,1,1,1,1
2023-05-12,jajan super biasa,11.097425172408931,8.926251835034533,9.54781210893048,10.858768201701478,7,0,1,1,1,1
2024-02-04,bli hoodie,13.073175234051686,10.77182676847709,12.160447467503898,12.559970737581903,6,0,1,1,1,1
2020-07-05,grabfood kebab turki super,11.48247656671073,9.093244600099936,11.013748399220034,10.499545471664117,5,0,1,1,1,1
2023-05-07,nasi ayam,11.050905878263567,8.282483003730562,9.258368340986765,10.868758906631905,14,0,1,1,1,1
2023-08-18,uang saku,15.991057531333633,15.865055620396102,15.13110371422634,15.440829890388237,1,1,1,1,1,1
2023-11-16,jajan nasi ayam rendang,10.275085591132715,9.748761707332973,10.229981600773298,7.154615356913663,1,0,1,1,1,1
2021-12-08,grabfood paket berdua,9.680406499268875,8.600246746551523,9.434203664214742,8.158516244806831,1,0,1,1,1,1
2023-11-17,grabfood tiger choux,10.757924157061597,9.775995032020852,10.564550494623223,9.019785010255125,1,0,1,1,1,1
2023-02-05,iuran keamanan,12.460718739865236,11.162459775080668,11.733826503731658,11.800222463290481,2,0,1,1,1,1
2024-01-20,ongkir sicepat,12.715900771961074,9.550377674761892,11.565090878950908,12.335551462551782,17,0,1,1,1,1
2020-01-09,beli cheeseburger meal,11.608244735642321,11.568350711075638,10.336178646897883,11.279403241077631,1,0,1,1,1,1
2020-10-19,nasi nila,11.338583982516495,10.09950653645368,6.529418838262226,11.330407888965764,4,0,1,1,1,1
2023-03-24,topup genshin,12.563750586299374,11.058275364758341,8.200562797008564,12.55093458992501,5,0,1,1,1,1
2023-02-07,perbaikan kamar mandi,13.910821646859095,13.142550244596395,13.545703766473313,12.726279131101917,1,1,1,1,1,1
2020-08-08,beli nasi goreng pete,10.434145214930487,10.026236017795181,9.977759796910716,9.430278792341444,1,0,1,1,1,1
2023-01-05,ganti oli,11.669937760751914,11.220806899152487,10.675861723547376,11.207812350788767,1,0,1,1,1,1
2023-08-04,deposit kos,11.798111925972618,10.938609659255954,11.331295668854674,10.811967862318307,1,0,1,1,1,1
2021-10-27,pesen cimol mahe balado,11.580593459194764,10.100369260661413,10.929529148369403,10.843533872764679,3,0,1,1,1,1
2023-02-18,gofood kwetiaw goreng seafood,11.652696102959753,11.400003097105111,9.535101442669385,11.524508126213295,2,0,1,1,1,1
2021-08-18,jajan family weekend,11.082157933374816,10.813478482261756,10.51058652847062,10.25061708363133,1,0,1,1,1,1
2023-11-13,google one,12.80216086806413,11.204482706430472,11.307756891425665,12.548068882443461,4,0,1,1,1,1
2021-09-08,grabfood nasi ayam,11.695255355062795,10.340354423783824,11.409141483706506,10.304275071093182,1,0,1,1,1,1
2023-03-24,vitamin d,12.567240979056246,9.917489072171941,11.172503438187732,12.28236216494976,11,0,1,1,1,1
2023-03-02,tiket busway,8.987321812850125,8.361474616416817,5.950642552587727,8.938269147038548,2,0,1,1,1,1
2023-10-28,jajan paket mini,11.6172944892629,11.591015498184522,11.268915720974634,10.39372263868611,1,0,1,1,1,1
2023-02-08,nyicil deterjen,12.133507329024972,11.987107851037381,11.717204189116226,11.056240743970491,1,0,1,1,1,1
2023-08-11,beli lotek kupat,11.863589378812122,11.165281051345765,11.066982053273314,11.264207662536588,2,0,1,1,1,1
2024-04-26,shopeefood jco,12.133507329024972,11.457824932239724,12.028911749589598,9.824065485558638,1,0,1,1,1,1
2023-07-28,main biliar,12.894209796826232,12.152038757037689,12.280024534074911,12.115332507160534,1,0,1,1,1,1
2022-11-24,pesen combo 4,10.545367754151743,10.425579472576013,10.377109627304575,8.680331928793418,1,0,1,1,1,1
2023-07-19,belanja di blibli,14.045829107307345,13.303090330159444,12.07180955670984,13.896288379990418,2,1,1,1,1,1
2022-07-08,beli sapo tahu,11.385103457032141,9.539140395148861,9.506139412529912,11.219359449359473,6,0,1,1,1,1
2023-11-05,jajan bakmi goreng seafood,11.652696102959753,7.630461261783627,10.990010390731868,10.928148267076118,28,0,1,1,1,1
2022-12-12,gofood nasi goreng kambing,11.440365524765756,11.10755535234985,10.389733557327729,11.010034941523562,1,0,1,1,1,1
2023-01-08,cashback,13.733216401013184,13.622955618261697,13.597241357675701,11.670723769831486,1,0,1,1,1,1
2023-06-03,pak ogah,11.964007453736912,11.766078202524774,10.595133606969807,11.670458987954685,1,0,2,2,2,2
2019-10-24,grabfood nasi balap jumbo,10.596659732783579,10.594732925806477,10.33543229344867,9.126632622902697,1,0,1,1,1,1
2024-01-24,gaji bulanan,14.156971046828328,12.737606368881494,13.912162564389192,12.629786887306201,1,1,1,1,1,1
2023-06-17,sedekah,11.580593459194764,10.393079325293726,10.72326738402944,11.02844961652702,2,0,2,2,2,2
2023-10-27,uang menang lomba,15.664437857654608,15.448597611932867,14.623056832881849,15.229080291039244,1,1,1,1,1,1
