tanggal,deskripsi_transaksi,kategori,nominal
2023-09-10,kado,Belanja,213000.0
2023-02-21,jajan nasi iso /,Konsumsi,47000.0
2020-01-13,jajan ice brown sugar,Konsumsi,64000.0
2023-02-04,matras yoga,Kesehatan,363000.0
2024-08-04,order kemeja pria lengan pendek,Belanja,90000.0
2024-11-12,mousepad razer goliathus,Belanja,605000.0
2023-06-01,klinik,Kesehatan,393000.0
2023-10-11,nyicil centaurus e40 apex spirit,Belanja,300000.0
2024-08-30,"nyicil love, bonito - rok",Belanja,559200.0
2023-06-21,checkout sharp oven listrik,Belanja,945000.0
2023-06-21,langganan netflix,Hiburan,96000.0
2020-05-22,gofood baso aci,Konsumsi,71000.0
2021-05-19,grabfood makaroni kering,Konsumsi,29000.0
2023-02-16,pulsa indosat,Tagihan,451000.0
2024-01-09,nyicil mustika ratu pasta gigi,Belanja,18000.0
2023-10-22,jepit rambut mutiara,Belanja,12500.0
2023-06-25,shopeefood mie tarik,Konsumsi,16000.0
2024-03-17,order kitschy a-bloom universal,Belanja,50000.0
2023-12-02,helm bogo classic sni,Belanja,45499.0
2023-10-22,pesen konnijiwa,Konsumsi,79000.0
2023-04-04,pesen extra ice,Konsumsi,26000.0
2024-04-29,order cermin aesthetic dinding 60x36cm,Belanja,127500.0
2024-12-24,kacamata baca plus,Belanja,22000.0
2024-10-17,kaos persib viking,Belanja,71777.0
2023-05-08,jajan bakso,Konsumsi,107000.0
2024-05-07,beli sirwal chinffice by mosped,Belanja,165000.0
2023-01-27,checkout hoodie jaket sweater,Belanja,160000.0
2024-10-18,checkout pupuk kapur dolomit,Belanja,4950.0
2022-03-14,grabfood rocket 1,Konsumsi,132000.0
2024-08-20,nyicil kemeja wanita nev4d4 rayon,Belanja,80900.0
2023-11-21,nyicil joshee x president,Belanja,789000.0
2022-02-05,gofood large fries,Konsumsi,142000.0
2024-03-24,nyicil kaos oversize,Belanja,238000.0
2023-11-13,beli nasi ikan asam,Konsumsi,59000.0
2023-01-23,nyicil peci imamah 6,Belanja,58900.0
2024-05-13,checkout tokopedia,Belanja,398000.0
2024-03-29,nyicil gantungan kunci logam,Belanja,12100.0
2023-12-07,nici - cushion,Belanja,299000.0
2023-04-21,tiket krl,Transportasi,34000.0
2024-05-10,beli balsem lang 20 gr,Belanja,11000.0
2023-03-29,order softex daun sirih,Belanja,27600.0
2023-11-30,google one,Tagihan,839000.0
2024-05-23,beli set meja belajar,Belanja,378900.0
2023-12-09,pempek,Konsumsi,230000.0
2023-01-12,checkout philips tat1769 open-ear bluetooth,Belanja,239000.0
2024-03-09,muzigae mansion tie up,Belanja,164000.0
2024-08-25,alltrek kursi lipat outdoor,Belanja,260000.0
2023-10-26,checkout bawang merah [100g] bersih,Belanja,9200.0
2021-09-13,grabfood combo kenyang,Konsumsi,131000.0
2024-04-29,order sarung travel premium dewasa,Belanja,37000.0
2023-03-18,order infinix smart watch xw3gt,Belanja,429000.0
2024-01-16,nyicil tresnojoyo balsem telon,Belanja,11955.0
2024-04-19,bayar wifi first media,Tagihan,484000.0
2023-07-29,coffee brown,Konsumsi,147000.0
2021-07-31,pesen jawi vegan,Konsumsi,85000.0
2023-11-24,beli beras organik menthik putih,Belanja,46500.0
2020-03-26,grabfood donat kentang,Konsumsi,78000.0
2023-01-24,gofood merapi roll,Konsumsi,37000.0
2023-08-08,tol jakarta,Transportasi,243000.0
2023-08-20,fotocopy,Lain-lain,284000.0
2024-03-17,nongkrong di breadtalk,Konsumsi,83000.0
2023-09-26,grabfood warteg,Konsumsi,26000.0
2023-09-02,nyicil celengan plastik motif /,Belanja,12375.0
2022-01-05,jajan otak-otak asin,Konsumsi,104000.0
2024-02-16,biaya admin bank,Lain-lain,323000.0
2023-11-14,grabfood nasi ayam goreng,Konsumsi,45000.0
2023-03-15,order ikan bawal putih,Belanja,375000.0
2023-02-13,goride ke stasiun krl,Transportasi,33000.0
2024-04-06,beli jete ce1 tws headset,Belanja,107900.0
2023-04-23,spray ajaib liquid,Belanja,69999.0
2023-12-15,bli nasi goreng,Konsumsi,36000.0
2022-05-13,grabfood nasi rendang daging,Konsumsi,96000.0
2023-01-15,byr wifi biznet,Tagihan,625000.0
2024-01-03,checkout jilbab hijab khimar,Belanja,28217.0
2019-08-06,grabfood paket hemat,Konsumsi,34000.0
2024-02-05,order sarung wadimor motif bali,Belanja,62000.0
2023-01-23,bensin vivo revvo 90,Transportasi,106000.0
2023-08-04,order luxurycollection - taplak,Belanja,85000.0
2023-09-17,grabfood nasi ayam bakar,Konsumsi,96000.0
2023-12-02,nyicil buah naga segar,Belanja,25000.0
2023-02-12,main bowling,Hiburan,115000.0
2024-12-09,checkout grow roots - mosslite,Belanja,35000.0
2021-09-30,jajan green thai,Konsumsi,147000.0
2021-08-16,aqua 600ml,Konsumsi,15000.0
2024-08-02,biaya rumah sakit,Kesehatan,268000.0
2022-03-19,gofood jumbo signature pizza,Konsumsi,120000.0
2023-05-30,checkout tokopedia,Belanja,422000.0
2020-10-14,pesen gurameh asam,Konsumsi,143000.0
2023-02-23,topup genshin,Hiburan,330000.0
2024-11-02,nyicil payung model terbaru 2024,Belanja,54648.0
2023-12-08,sorban haji sorban,Belanja,20000.0
2023-03-24,byr bpjs,Tagihan,274000.0
2024-12-11,nyicil philips setrika kering,Belanja,341000.0
2023-03-31,ojol ke puskesmas,Transportasi,41000.0
2024-01-24,photobox,Hiburan,268000.0
2024-04-20,order surban batik khasmir,Belanja,59100.0
2023-04-24,beli seblak ceker,Konsumsi,193000.0
2021-08-12,matcha mcflurry,Konsumsi,93000.0
2023-01-13,pajak motor,Lain-lain,496000.0
2023-10-04,nyicil howel and co,Belanja,329900.0
2023-03-15,nyicil cosmos ceiling fan/kipas angin,Belanja,408000.0
2023-04-16,gofood panas 1 krispy,Konsumsi,17000.0
2019-10-29,jajan rendang bungkus,Konsumsi,18000.0
2023-12-11,nyicil mainan anak mobil remote,Belanja,50000.0
2023-11-14,cicilan motor,Tagihan,701000.0
2023-11-17,order kk335 kaos kaki wanita,Belanja,9000.0
2023-04-07,order [original] octavia sepatu,Belanja,158000.0
2024-02-22,iuran rt,Tagihan,896000.0
2022-06-12,pesen paket dada,Konsumsi,92000.0
2023-05-20,karaoke,Hiburan,324000.0
2023-03-05,beli kopi susu,Konsumsi,165000.0
2024-01-07,sandal kulit pria saman,Belanja,125000.0
2023-02-17,cek darah,Kesehatan,222000.0
2023-02-23,jilid skripsi,Lain-lain,482000.0
2024-05-09,checkout multifunction bandana dhaulagiri bandana,Belanja,56000.0
2023-04-03,sunco minyak goreng,Belanja,51500.0
2022-04-18,jajan dimsum ayam mix,Konsumsi,19000.0
2023-04-26,karaoke,Hiburan,459000.0
2023-01-17,beli dear me beauty,Belanja,54996.0
2023-06-05,photobox,Hiburan,64000.0
2022-08-29,pesen 1 pcs,Konsumsi,60000.0
2024-05-31,piring makan cekung,Belanja,33000.0
2024-02-28,beli nakamichi nbs-110 portable,Belanja,429000.0
2023-08-20,checkout kaos distro pria,Belanja,69900.0
2021-08-31,beli chicken double,Konsumsi,53000.0
2023-12-15,isi e-money,Transportasi,100000.0
2022-01-01,ekstra sambal,Konsumsi,62000.0
2023-07-15,nyicil satu set!!spons make up,Belanja,10000.0
2024-10-30,checkout miyako blender kaca,Belanja,378400.0
2023-05-04,paket ayam geprek,Konsumsi,61000.0
2023-03-20,nasi telur,Konsumsi,69000.0
2023-03-08,order mountainhiker kompor gas,Belanja,620000.0
2023-10-31,laundry sepatu,Tempat Tinggal,842000.0
2023-04-03,cuci mobil,Transportasi,117000.0
2022-02-28,grabfood ayam geprek dada/paha,Konsumsi,70000.0
2024-08-29,order sepatu hiking merrell,Belanja,830000.0
2024-08-26,nyicil arashi ahb-01 hand blender,Belanja,389000.0
2023-10-10,geprek keju,Konsumsi,64000.0
2023-07-06,google one,Tagihan,173000.0
2023-02-25,denda perpus,Lain-lain,321000.0
2024-11-06,beli handuk morning whistle supima,Belanja,54900.0
2024-03-17,eiem beauty -,Belanja,32500.0
2024-06-23,order samsung original charger fast,Belanja,149000.0
2024-06-01,checkout alfamart,Belanja,1003000.0
2023-11-08,tol jakarta,Transportasi,215000.0
2024-12-14,order mouse pad / mousepad,Belanja,15900.0
2023-01-05,gofood mie angel,Konsumsi,116000.0
2023-11-28,nyicil kabel charger,Belanja,158000.0
2024-06-03,sorcery pendant bmt,Belanja,700000.0
2024-11-02,main biliar,Hiburan,61000.0
2023-06-18,madu,Kesehatan,25000.0
2024-12-06,snapback polo shirt,Belanja,279920.0
2023-10-12,checkout 2 in 1,Belanja,148000.0
2023-03-26,nyicil dompet mini kulit pu,Belanja,25900.0
2023-12-26,order bring me the,Belanja,375000.0
2023-09-27,beli paket keluarga,Konsumsi,15000.0
2023-12-06,karaoke,Hiburan,226000.0
2024-12-28,ugreen kabel extension,Belanja,139000.0
2023-12-03,obat flu,Kesehatan,46000.0
2022-02-13,grabfood red velvet,Konsumsi,113000.0
2023-05-11,tol cipularang,Transportasi,43000.0
2022-09-01,jajan pulau jawa,Konsumsi,43000.0
2023-11-09,cek darah,Kesehatan,68000.0
2023-09-24,checkout tiktok shop,Belanja,756000.0
2019-11-19,ayam goreng,Konsumsi,100000.0
2023-03-28,cek kolesterol,Kesehatan,416000.0
2023-02-20,grabfood ketoprak spesial,Konsumsi,59000.0
2024-09-05,member gym,Kesehatan,241000.0
2021-04-12,nasi + ayam,Konsumsi,113000.0
2023-05-28,beli oli mobil super,Belanja,114388.0
2023-09-27,nyicil roux veggie oyster,Belanja,22000.0
2022-03-29,seblak randa,Konsumsi,112000.0
2024-02-05,tagihan kartu kredit,Tagihan,685000.0
2022-01-16,brownies pink marble,Konsumsi,77000.0
2023-08-27,uang sampah kos,Tempat Tinggal,409000.0
2023-09-13,donasi kitabisa,Lain-lain,353000.0
2023-11-09,order [arizona carpet] 190x270cm,Belanja,619900.0
2024-11-17,beli russ tshirt kaos,Belanja,112900.0
2024-04-19,nyicil piala boneka jeco,Belanja,50000.0
2023-04-10,transferan ortu,Pendapatan,911000.0
2024-09-09,nyicil sanken dispenser air,Belanja,771250.0
2019-10-27,grabfood medium +,Konsumsi,18000.0
2024-11-05,beli sepatu anak casual sepatu,Belanja,100000.0
2024-03-29,checkout turbo travel hair dryer,Belanja,121998.0
2023-02-10,checkout pupuk ajaib pelebat,Belanja,30000.0
2023-08-19,nyicil piring,Belanja,757000.0
2023-04-28,order wallpaper sticker dinding,Belanja,27500.0
2023-12-24,laundry sepatu,Tempat Tinggal,1005000.0
2023-11-21,bakso jumbo isi,Konsumsi,148000.0
2024-05-17,beli celana jeans pria bahan,Belanja,75000.0
2023-03-06,google one,Tagihan,478000.0
2024-07-13,order shumo lemari pakaian baju,Belanja,725000.0
2024-08-13,checkout poster kayu naruto,Belanja,16500.0
2024-05-11,beli mentega,Belanja,592000.0
2023-09-07,checkout baseus cafule series,Belanja,45000.0
2024-01-22,makan hokben,Konsumsi,170000.0
2023-10-31,nyicil cod set keyboard dan,Belanja,122500.0
2024-03-10,beli infarm - benih unggul,Belanja,6650.0
2023-01-28,patungan,Lain-lain,305000.0
2022-06-19,breast geprek,Konsumsi,99000.0
2023-08-27,pupuk npk mutiara grower,Belanja,10671.0
2023-11-24,nyicil powerbank,Belanja,501000.0
2023-08-10,kertas edc thermal 58x30,Belanja,22000.0
2023-12-04,konser musik,Hiburan,424000.0
2019-09-04,gofood dada,Konsumsi,18000.0
2023-08-11,nyicil rinnai ri511c kompor gas,Belanja,289000.0
2024-04-27,nonton bioskop,Hiburan,465000.0
2024-07-29,buku novel remaja,Belanja,80100.0
2024-09-09,raikeni kimono jumbo osumosu,Belanja,179000.0
2024-07-29,checkout lomira blush on.,Belanja,13900.0
2024-06-26,beli tanaman hias melati air,Belanja,25000.0
2024-11-09,checkout jaket gorpcore hikemore,Belanja,349000.0
2023-07-15,checkout zonakacamata-saka 11540 c6,Belanja,584100.0
2022-10-17,lele goreng (tanpa,Konsumsi,131000.0
2023-05-11,beli oggi - meja,Belanja,400000.0
2024-01-02,minyak telon,Kesehatan,481000.0
2024-03-13,checkout pasir silika kualitas,Belanja,78800.0
2023-12-21,byr bpjs,Tagihan,663000.0
2024-06-24,nyicil sepatu anak laki,Belanja,239000.0
2024-03-03,bensin shell super,Transportasi,94000.0
2024-01-23,cicilan motor,Tagihan,973000.0
2024-04-19,checkout crystal deodorant spray vanilla,Belanja,132500.0
2021-01-03,jajan sirloin steak,Konsumsi,97000.0
2023-08-18,nyicil kemeja putih kerja wanita,Belanja,42140.0
2022-06-24,jajan el green,Konsumsi,47000.0
2024-12-05,checkout philips desk light,Belanja,299000.0
2024-03-06,checkout action figure luffy,Belanja,420000.0
2024-02-03,sabun mandi,Belanja,655000.0
2023-05-21,voucher game,Hiburan,68000.0
2024-01-24,paket data indihome,Tagihan,995000.0
2023-02-25,topup pubg,Hiburan,104000.0
2023-10-31,cuci cetak foto,Lain-lain,79000.0
2023-11-08,jajan martabak klasik keju,Konsumsi,94000.0
2023-10-14,checkout mojito cooling face,Belanja,41800.0
2023-07-06,pulsa telkomsel,Tagihan,626000.0
2022-10-23,gofood kwetiauw kuah ayam,Konsumsi,144000.0
2024-08-05,antangin,Kesehatan,82000.0
2023-09-04,tilang,Lain-lain,236000.0
2022-07-29,beli mie ayam,Konsumsi,29000.0
2024-08-23,nyicil balsem cap tawon,Belanja,20000.0
2023-11-16,sandisk memory card,Belanja,86130.0
2023-03-11,grece nasa deodorant ampuh,Belanja,55000.0
2023-01-31,grabfood sushi tei,Konsumsi,28000.0
2023-04-02,order sultan kasturi deodorant spray,Belanja,45000.0
2024-03-31,grab dari tempat les,Transportasi,18000.0
2021-08-09,grabfood taro milk,Konsumsi,150000.0
2023-04-22,order brt super roller racing,Belanja,85250.0
2024-03-05,klinik,Kesehatan,470000.0
2022-10-10,bubur ayam,Konsumsi,129000.0
2023-11-27,beli kulit sapi lembaran,Belanja,19000.0
2024-11-17,beli formula ripple sikat,Belanja,7888.0
2022-06-28,pesen chicken steak,Konsumsi,21000.0
2023-11-23,photobox,Hiburan,235000.0
2023-09-14,main bowling,Hiburan,195000.0
2021-11-07,beli nasi goreng,Konsumsi,19000.0
2023-08-17,order resistance band | tali,Belanja,89000.0
2023-08-21,tiket mrt,Transportasi,190000.0
2022-01-30,gofood corndog mozarella,Konsumsi,142000.0
2024-03-28,sewa lapangan basket,Kesehatan,212000.0
2023-01-26,nyicil miyako wd-185 h dispenser,Belanja,144910.0
2023-12-26,grabfood d'cost,Konsumsi,150000.0
2023-03-26,sajadah turkiye original,Belanja,110000.0
2024-05-16,hia everywear deerya top,Belanja,105000.0
2024-05-08,nyicil xiaomi mini portable,Belanja,215000.0
2023-10-26,iuran sampah,Tagihan,816000.0
2023-07-14,tiket krl,Transportasi,86000.0
2023-09-29,tali hp lanyard,Belanja,15600.0
2019-09-18,gofood sayur (1 porsi),Konsumsi,34000.0
2023-05-03,maxim ke klinik,Transportasi,6000.0
2023-10-21,beli nasi goreng bebek,Konsumsi,100000.0
2024-09-06,beli sarung 9000 benang,Belanja,85000.0
2022-02-17,gofood nasi goreng,Konsumsi,74000.0
2024-03-07,beli jete ha1 earphone super,Belanja,12000.0
2023-06-26,order adaptor charger laptop hp,Belanja,110000.0
2023-12-26,beli miyako blender 1.5,Belanja,273000.0
2023-08-29,cicilan paylater,Tagihan,406000.0
2024-04-21,order sr12 micellar water 100ml,Belanja,47500.0
2023-06-10,beli [fs] orange 4018,Belanja,440000.0
2023-11-19,jam tangan anak lego,Belanja,20000.0
2023-01-07,tiket mrt,Transportasi,26000.0
2023-07-20,order [drwskincare] lipstik matte +,Belanja,80000.0
2021-11-28,beli es teler,Konsumsi,44000.0
2023-02-06,beli bantal guling kucing,Belanja,200000.0
2019-12-17,gofood ice thai tea,Konsumsi,98000.0
2023-01-13,patungan listrik kos,Tempat Tinggal,1017000.0
2023-01-22,beli softex maternity breastpads,Belanja,57897.0
2023-05-08,bensin pertalite,Transportasi,64000.0
2022-10-29,jajan pete goreng,Konsumsi,77000.0
2023-05-18,jajan triple fun,Konsumsi,65000.0
2023-04-19,nyicil ecentio botol minum,Belanja,165000.0
2022-10-12,grabfood nasi bakar,Konsumsi,119000.0
2024-05-20,nyicil premiere beaute perfume,Belanja,195000.0
2024-02-10,order gelas kaca akari,Belanja,8553.0
2021-07-16,jajan nasi goreng,Konsumsi,56000.0
2023-09-01,topup roblox,Hiburan,289000.0
2023-05-08,laundry kiloan,Tempat Tinggal,21000.0
2023-02-07,topup dana,Lain-lain,249000.0
2024-03-09,tiket krl,Transportasi,35000.0
2024-01-09,voucher game,Hiburan,344000.0
2023-08-14,topup pubg,Hiburan,201000.0
2021-11-12,jajan panas spesial ayam,Konsumsi,120000.0
2023-07-11,beli meja abk meja,Belanja,350000.0
2024-04-24,voucher game,Hiburan,323000.0
2024-03-03,konser musik,Hiburan,480000.0
2023-11-10,order buff ck bandana original,Belanja,50000.0
2023-10-31,checkout ant project - sling,Belanja,84900.0
2023-06-26,ganti oli,Transportasi,151000.0
2021-07-22,nasi ayam,Konsumsi,143000.0
2023-03-21,bayar wifi axis,Tagihan,239000.0
2024-10-04,sekai dispenser air,Belanja,171000.0
2023-11-02,makan rotio,Konsumsi,185000.0
2023-11-01,nyicil paket makeup 12-pcs,Belanja,198800.0
2023-12-12,belanja di miniso,Belanja,133000.0
2020-05-25,gofood rocket 7,Konsumsi,113000.0
2024-11-16,checkout patch cord 10m,Belanja,63750.0
2024-01-23,benang woll wol kecil,Belanja,3300.0
2022-02-10,pesen sapo tahu seafood,Konsumsi,79000.0
2024-05-11,topup roblox,Hiburan,157000.0
2023-11-23,order korek api elektrik pulse,Belanja,125000.0
2023-06-20,cuci mobil,Transportasi,242000.0
2023-11-09,pesen giant beef double,Konsumsi,107000.0
2023-10-22,jajan tempe mendoan,Konsumsi,135000.0
2023-03-13,order {gojek only} nagamas,Belanja,22000.0
2023-11-20,beli paket ayam,Konsumsi,73000.0
2022-04-23,gofood paket ayam,Konsumsi,32000.0
2022-10-23,jajan sate ayam +,Konsumsi,135000.0
2023-02-17,nasi + ayam,Konsumsi,93000.0
2023-07-09,checkout tiktok shop,Belanja,728000.0
2024-10-04,nyicil bolde vacuum cleaner mercury,Belanja,378300.0
2021-11-13,pesen nasi putih,Konsumsi,96000.0
2024-07-15,beli blanker topi n /,Belanja,150000.0
2023-10-30,jajan belut sawah polos,Konsumsi,94000.0
2023-02-06,beli plafon pvc hilton,Belanja,13000.0
2021-12-08,1 toast dan,Konsumsi,120000.0
2024-03-21,voucher game,Hiburan,445000.0
2023-04-28,langganan icloud,Tagihan,554000.0
2024-06-03,gelang kulit tenun pria,Belanja,13100.0
2022-12-04,pesen ayam geprek sambel,Konsumsi,42000.0
2022-05-27,jajan ayam gulai,Konsumsi,90000.0
2023-12-24,gofood mcd,Konsumsi,41000.0
2021-12-24,pesen paket es teh,Konsumsi,84000.0
2024-02-28,diskon kemeja shirt katun,Belanja,180000.0
2024-10-20,order cosmos oven listrik,Belanja,363000.0
2023-09-13,beras basmati daawat,Belanja,158602.0
2022-11-25,gofood paha bawah,Konsumsi,36000.0
2023-11-13,pesen nasi rendang,Konsumsi,142000.0
2021-05-07,jajan mie goreng jumbo,Konsumsi,31000.0
2024-04-19,helm,Belanja,95000.0
2023-08-24,order yosumi 60,Belanja,140000.0
2023-04-03,jajan sate lilit,Konsumsi,171000.0
2023-10-03,grabfood tahu walik udang,Konsumsi,24000.0
2023-07-27,ongkir j&t,Lain-lain,276000.0
2023-02-01,uang sampah kos,Tempat Tinggal,762000.0
2023-01-23,tilang,Lain-lain,440000.0
2023-04-16,rawat inap,Kesehatan,173000.0
2019-11-16,jajan nasi pecel,Konsumsi,85000.0
2023-11-13,byr bpjs,Tagihan,968000.0
2024-03-22,ong houseware - mug,Belanja,359000.0
2023-02-20,checkout semen kiloan hitam,Belanja,8000.0
2023-07-29,bli pembersih kaca,Belanja,196000.0
2023-04-26,nyicil promo rambut sintetis,Belanja,196000.0
2023-11-13,gofood keju,Konsumsi,127000.0
2022-08-20,beli steak waroeng,Konsumsi,127000.0
2023-01-11,beli glam - kelaya,Belanja,90501.0
2022-05-14,grabfood double box regular,Konsumsi,66000.0
2024-10-15,beli sandal pria tragen sendal,Belanja,159000.0
2022-03-29,pesen brown sugar milk,Konsumsi,99000.0
2023-07-03,bli roti tawar,Belanja,391000.0
2024-03-09,tambal ban,Transportasi,203000.0
2024-02-26,beli bonsai aquascape mini,Belanja,35000.0
2023-07-05,nasi ayam kremes,Konsumsi,127000.0
2023-08-16,nyicil prelesty korea sekolah sepatu,Belanja,118000.0
2022-02-25,gofood 10 pcs tahu,Konsumsi,60000.0
2023-12-07,nongkrong di janji jiwa,Konsumsi,126000.0
2024-04-03,obat pusing,Kesehatan,430000.0
2024-09-20,checkout make over color,Belanja,155500.0
2022-08-17,paket crispy,Konsumsi,143000.0
2023-09-29,tiket busway,Transportasi,7000.0
2024-09-22,order ms glow paket,Belanja,220000.0
2023-04-16,tagihan pdam,Tagihan,404000.0
2024-01-01,checkout rotan dan dedaunan,Belanja,27000.0
2023-07-09,sewa lapangan tenis,Kesehatan,270000.0
2024-02-12,pembersih kaca,Belanja,111000.0
2024-02-24,parkir bengkel,Transportasi,74000.0
2023-07-27,checkout anessa - perfect,Belanja,498500.0
2022-03-24,pesen paha bawah geprek,Konsumsi,132000.0
2023-05-28,bpjs kesehatan,Kesehatan,279000.0
2023-07-07,nyicil abaya hitam bordir,Belanja,245900.0
2020-07-14,beli soto ayam,Konsumsi,70000.0
2024-08-12,order kabel pengisian & data,Belanja,57000.0
2019-12-28,jajan big breakfast,Konsumsi,47000.0
2022-09-28,ayam geprek,Konsumsi,53000.0
2024-03-15,nonton bioskop,Hiburan,348000.0
2023-09-02,isi e-money,Transportasi,182000.0
2024-04-07,order domba – lamb,Belanja,32000.0
2023-10-12,checkout slingbag tas selempang kuliah,Belanja,66600.0
2023-08-03,langganan chatgpt,Hiburan,407000.0
2022-07-03,gofood preksu terong,Konsumsi,17000.0
2023-07-26,checkout velocity karburator superflow beat,Belanja,53310.0
2024-10-27,beli bearing federal parts,Belanja,17000.0
2024-04-29,gofood domino's,Konsumsi,81000.0
2023-02-16,grabfood small beef,Konsumsi,39000.0
2023-01-21,nyicil [rissa] alas meja,Belanja,27500.0
2022-12-21,gofood ayam bakar,Konsumsi,26000.0
2023-09-21,"nyicil pin peniti/bross 44mm,",Belanja,1000.0
2023-12-15,checkout mouse gaming/ gaming mouse,Belanja,34000.0
2024-10-03,nyicil pisau ukir seni hobby,Belanja,214062.0
2023-09-05,gofood kopi kenangan,Konsumsi,85000.0
2023-09-06,konser musik,Hiburan,181000.0
2024-05-17,nyicil human nature sunflower,Belanja,85000.0
2024-01-06,print tugas,Lain-lain,432000.0
2024-04-19,nyicil mg04 botol kaca lucu,Belanja,8445.0
2023-08-25,order madu uray natural 450gr,Belanja,85500.0
2020-01-06,grabfood pamer 5 spesial,Konsumsi,19000.0
2021-06-04,gofood ice lemon,Konsumsi,37000.0
2024-01-30,kasih tukang parkir,Lain-lain,178000.0
2023-01-05,checkout kintakun home - keset,Belanja,37925.0
2023-08-14,nyicil pagar minimalis grc,Belanja,823000.0
2024-02-22,konser musik,Hiburan,368000.0
2024-06-07,checkout usb flash drive,Belanja,86000.0
2024-02-07,belanja di ace hardware,Belanja,362000.0
2023-09-24,sandal pria selop kulit,Belanja,70000.0
2024-04-14,order lego 60234 people park..fun,Belanja,495000.0
2024-11-05,checkout gelang titanium serut kupu,Belanja,33436.0
2023-06-30,checkout kantong plastik pp,Belanja,11500.0
2023-07-01,beli meja bundar mininimalis meja,Belanja,340000.0
2022-09-08,beli mini jumbo,Konsumsi,138000.0
2024-03-11,grabfood warteg,Konsumsi,101000.0
2024-02-03,beli philips blender 5000,Belanja,749000.0
2023-04-05,karaoke,Hiburan,394000.0
2023-03-06,beli reksadana obligasi,Investasi,131000.0
2024-11-28,cincin amarys ring,Belanja,931200.0
2023-01-24,checkout pupuk organik kohe ayam,Belanja,20000.0
2023-12-07,sedekah,Lain-lain,474000.0
2024-05-19,order furniture polish primo,Belanja,40000.0
2024-02-12,checkout maspion setrika listrik ex-1010,Belanja,99500.0
2020-01-30,pesen nasi goreng sapi,Konsumsi,42000.0
2023-11-04,iuran keamanan,Tagihan,503000.0
2021-08-03,grabfood nasi goreng,Konsumsi,111000.0
2023-05-11,beli [eksclusive] - (buy 1,Belanja,49500.0
2023-01-13,gofood mie setan,Konsumsi,92000.0
2023-07-09,beli xiaomi polarized fitover sunglasses,Belanja,210000.0
2022-07-30,jajan paket kenyang,Konsumsi,52000.0
2022-10-01,grabfood 1/4 ayam bagian,Konsumsi,54000.0
2023-05-03,nyicil cermin dinding gantung,Belanja,69900.0
2024-09-21,beli pixy aqua-beauty protecting,Belanja,42300.0
2023-10-07,member gym,Kesehatan,465000.0
2023-08-03,nongkrong di kopi kenangan,Konsumsi,250000.0
2023-02-02,beli azura stripe shirt,Belanja,65000.0
2023-11-03,bayar wifi biznet,Tagihan,938000.0
2023-10-13,skeling gigi,Kesehatan,204000.0
2023-05-07,checkout gergaji tangan gg,Belanja,37500.0
2023-04-26,"beli powerbank anker 10,000mah",Belanja,275000.0
2023-06-30,beli sepatu lari,Kesehatan,307000.0
2024-04-11,beli vicks baby balsam 50gr,Belanja,59000.0
2024-02-03,taplak kotak 25cm×25cm,Belanja,30000.0
2023-12-01,topup free fire,Hiburan,319000.0
2023-03-22,jajan nasi telur,Konsumsi,79000.0
2024-01-28,tanaman melati jasmin,Belanja,9500.0
2023-11-23,pesen nasi uduk ayam,Konsumsi,18000.0
2022-03-03,jajan paket es,Konsumsi,33000.0
2023-12-18,order formula junior soft sikat,Belanja,4500.0
2022-04-25,nasi ayam,Konsumsi,69000.0
2024-10-28,jete ce2 tws headset,Belanja,100537.0
2024-08-07,order jual ikat pinggang kulit,Belanja,144900.0
2023-01-05,beli deterjen,Belanja,174000.0
2023-06-13,tiket busway,Transportasi,100000.0
2023-05-20,order batik pria asli,Belanja,119493.0
2023-08-01,abaya velvet maroon,Belanja,1000000.0
2023-07-15,nyicil tumbler custom unik jagger,Belanja,69500.0
2024-08-23,nyicil tere liye -,Belanja,91200.0
2024-01-24,deposit kos,Tempat Tinggal,131000.0
2024-04-17,bli sepatu lari,Kesehatan,147000.0
2024-08-11,pac glossy lipstick gl-07,Belanja,135209.0
2024-03-28,konser musik,Hiburan,428000.0
2024-01-19,vitamin c,Kesehatan,110000.0
2023-07-16,nyicil ikea pilspinnare bantal,Belanja,399000.0
2023-03-26,checkout pt001 pot bonsai mame,Belanja,50960.0
2023-10-28,main biliar,Hiburan,181000.0
2024-11-07,beli 1 set perhiasan bp25,Belanja,53500.0
2024-11-06,nyicil mhw-3bomber astra collection,Belanja,968060.0
2023-10-01,bli parfum,Belanja,416000.0
2023-06-19,beli (new) omidoki basic,Belanja,69960.0
2024-01-28,checkout grandshipcollection red force,Belanja,290000.0
2022-08-22,pesen ramen katsu,Konsumsi,143000.0
2024-01-22,checkout informa lexi set meja,Belanja,647000.0
2023-10-27,beli pure baby shampoo fruity,Belanja,98900.0
2024-02-05,nyicil corenation - headband yoga,Belanja,29750.0
2022-05-21,gofood kwetiau goreng ayam,Konsumsi,60000.0
2019-12-10,pesen paket nyoozz,Konsumsi,92000.0
2023-08-06,pesen super 4 deal,Konsumsi,65000.0
2024-03-27,bensin dexlite,Transportasi,15000.0
2023-02-16,beli kalibre payung art 995492770,Belanja,149000.0
2023-07-21,nyicil alas lantai kayu,Belanja,5990.0
2023-09-13,100 ribu dapat,Belanja,100000.0
2023-02-09,beli bakso reguler 3,Konsumsi,45000.0
